0,192,211,340,505,754,787,894,904,991,993,995,1000,1171,1173,1174,1299,1301,1459,1496,1655,3224,3292,3315,5730,5752,5931,5933,5938,5940,5977,6077,6092,6908,6914,7244,7246,7255,7442,7445,7473,7937,7938,7940,7941,10835,11031,11213,11545,11552,11556,11562,11571,11778,11779,11781,11782,11787,11789,11790,11797,11800,11801,11805,11808,11809,11810,11811,11812,11813,11821,11824,11826,11829,11835,11838,11860,11883,11922,11983,11986,11989,11992,12036,12216,12344,12462,12482,13081,13578,13579,13592,13633,13647,13750,16132,17812,17956,18741,20710,22056
53.442,6.358,3.842,1.55,2.695,7.166,0.729,0.975,0.91,1.61,1.203,2.098,2.514,4.56,0.198,4.715,1.663,0.981,2.209,0.766,0.733,0.801,0.88,0.81,5.248,5.011,0.438,0.313,0.523,0.636,1.756,0.999,0.0,3.625,2.448,1.814,1.087,0.905,1.073,1.81,2.26,0.845,1.967,0.863,1.436,1.496,2.629,2.652,3.069,0.595,3.6,2.993,0.828,2.53,5.003,3.292,6.17,6.295,6.829,6.788,6.31,1.496,1.442,4.829,2.117,2.649,3.02,3.51,3.66,1.667,1.088,5.909,4.161,1.737,2.529,5.919,1.896,1.046,3.132,0.298,2.276,1.041,1.059,4.561,2.563,5.377,3.973,2.673,6.496,5.601,2.865,1.538,3.248,0.797,2.902,3.434,2.318,5.715,1.736,0.516,5.772
47.619,8.006,6.548,4.256,4.032,7.069,2.924,3.597,3.616,4.232,4.06,3.746,3.851,0.936,3.658,7.301,4.68,3.687,3.546,3.472,4.013,3.148,2.837,3.852,7.954,4.042,3.878,3.752,3.112,3.0,4.773,3.705,3.456,0.0,3.785,2.671,4.298,3.345,3.891,3.698,3.597,3.551,5.089,3.485,4.454,2.62,3.966,5.274,0.598,3.067,0.335,4.33,3.534,3.463,7.624,6.414,8.791,7.943,6.378,8.437,2.432,2.833,2.407,4.102,4.004,5.27,5.642,0.286,0.843,3.797,3.864,4.138,6.867,4.86,5.651,3.437,5.019,3.485,0.531,3.758,3.614,4.051,3.017,7.267,3.9,4.205,5.622,4.01,9.118,3.624,5.487,4.555,0.377,4.077,4.504,0.21,3.655,4.614,2.275,3.546,3.762
48.678,6.473,4.346,1.487,1.18,7.281,1.391,2.064,1.08,2.699,2.527,2.213,0.998,4.013,2.125,4.449,3.147,1.372,0.682,1.157,2.48,1.615,1.304,1.204,5.752,4.704,2.345,2.219,1.579,1.467,3.24,2.172,1.923,3.078,0.0,1.506,2.765,1.811,1.026,2.165,0.732,1.234,2.909,1.952,2.921,1.189,0.516,3.741,2.522,1.534,3.052,0.544,1.219,1.306,6.091,4.881,7.258,6.41,6.945,6.904,6.003,0.559,0.874,4.522,2.471,3.737,4.109,2.963,3.113,2.264,2.331,5.602,4.665,3.326,4.118,5.611,3.485,1.952,2.585,2.225,0.761,2.518,0.615,5.065,1.048,5.07,4.089,1.158,7.585,5.294,3.953,3.022,2.701,2.544,1.651,2.887,0.802,5.408,1.188,2.013,5.465
51.724,5.871,4.708,2.417,2.193,6.68,1.084,1.757,1.777,2.392,1.925,1.611,2.011,3.606,1.818,5.462,2.545,1.847,1.707,1.633,2.174,1.309,0.998,2.012,6.114,3.293,2.038,1.913,1.272,1.16,2.639,1.865,1.617,2.671,1.946,0.0,2.164,1.505,2.051,1.563,1.757,1.711,3.249,1.645,2.319,0.318,2.127,3.434,2.115,1.227,2.645,2.49,1.694,2.027,5.785,4.574,6.952,5.808,5.761,6.302,4.592,0.994,0.979,3.111,1.869,3.431,3.802,2.556,2.706,1.662,2.025,4.191,5.027,3.02,3.811,4.201,3.179,1.646,2.178,1.918,1.774,2.211,1.177,5.427,2.061,3.659,3.487,2.171,7.278,3.883,3.647,2.42,2.294,2.238,2.664,2.48,1.815,3.997,1.233,1.706,4.054
54.359,5.215,4.316,1.669,3.359,6.024,0.848,0.705,1.029,1.093,0.203,0.955,3.177,5.224,1.475,5.189,0.774,1.1,2.873,0.886,1.122,0.92,0.999,1.646,5.723,4.577,0.987,0.861,0.643,0.755,0.867,1.118,0.87,4.288,3.112,1.725,0.0,0.264,1.192,0.668,2.923,0.964,2.198,0.856,0.548,1.702,3.293,2.226,3.732,0.714,4.263,3.656,0.947,3.194,4.485,3.523,5.652,5.152,5.687,5.646,5.876,2.16,2.105,4.395,0.974,2.223,2.594,4.173,4.324,0.525,0.973,5.475,4.635,1.968,2.759,5.485,2.127,0.405,3.796,1.576,2.94,1.429,1.178,5.035,3.227,4.943,2.831,3.337,6.07,5.167,2.439,0.649,3.912,1.186,3.831,4.098,2.981,4.686,2.399,1.352,5.338
53.289,6.12,3.689,1.397,2.542,6.928,0.576,0.738,0.757,1.373,1.05,1.86,2.36,4.407,0.799,4.562,1.425,0.828,2.056,0.613,1.154,0.648,0.727,0.993,5.095,4.858,1.019,0.893,0.37,0.482,1.518,0.846,0.597,3.472,2.295,1.661,1.06,0.0,0.92,1.573,2.107,0.692,2.23,0.626,1.199,1.343,2.476,2.415,2.915,0.442,3.446,2.839,0.675,2.377,4.765,3.555,5.932,6.057,6.591,6.551,6.157,1.343,1.289,4.676,1.879,2.411,2.783,3.357,3.507,1.429,1.005,5.756,4.008,2.001,2.792,5.766,2.16,0.133,2.979,0.899,2.123,1.192,0.906,4.408,2.41,5.224,3.736,2.52,6.259,5.448,2.628,1.3,3.095,1.218,2.749,3.281,2.164,5.591,1.582,0.687,5.619
49.497,6.128,3.122,0.831,1.139,6.936,0.5,0.746,0.272,1.381,0.973,1.868,1.076,4.331,0.807,3.995,1.433,0.342,0.974,0.128,1.162,0.571,0.65,0.175,4.528,4.782,1.027,0.901,0.294,0.406,1.526,0.854,0.605,3.395,2.219,1.584,0.857,0.675,0.0,1.581,0.968,0.206,1.685,0.634,1.207,1.267,2.617,2.423,2.839,0.366,3.37,2.763,0.189,2.3,4.773,3.099,5.94,6.065,6.6,6.559,6.08,1.267,1.212,4.599,1.887,2.419,2.791,3.28,3.431,1.437,1.013,5.679,3.441,2.009,2.336,5.689,1.704,0.816,2.903,0.907,2.047,1.2,0.829,3.841,1.042,5.147,3.744,1.981,6.267,5.372,2.636,1.308,3.018,1.226,2.183,3.204,2.088,5.486,1.506,0.695,5.542
53.759,4.615,4.592,2.14,2.758,5.423,1.65,0.981,1.5,1.369,0.362,0.355,2.577,4.624,1.541,5.465,1.05,1.57,2.272,1.356,1.398,1.874,1.563,1.922,5.998,3.976,1.262,1.137,1.113,1.726,1.143,1.589,1.34,3.688,2.511,1.124,0.521,0.735,2.616,0.0,2.323,1.435,2.473,1.131,0.824,1.102,2.692,2.502,3.132,1.793,3.663,3.056,1.417,2.593,4.761,3.798,5.928,4.552,5.086,5.046,5.275,1.559,1.505,3.794,0.374,2.498,2.87,3.573,3.724,0.167,1.249,4.874,4.911,2.244,3.035,4.884,2.403,0.875,3.195,1.642,2.34,1.705,1.742,5.311,2.626,4.342,2.231,2.736,6.346,4.566,2.715,0.925,3.311,1.462,3.23,3.497,2.381,4.086,1.799,1.43,4.737
48.581,6.573,3.377,0.794,0.649,7.381,1.49,1.185,0.485,1.82,2.626,2.313,0.305,4.113,1.246,4.352,1.873,0.782,0.357,0.568,1.468,1.715,0.598,0.615,4.783,4.803,1.467,1.341,0.734,1.566,1.966,1.294,1.045,3.177,0.836,1.606,1.297,1.911,0.436,2.264,0.0,0.639,1.94,1.074,1.647,1.289,1.017,2.863,2.621,1.634,3.152,1.38,0.629,1.405,5.213,3.354,6.38,6.51,7.044,7.004,6.102,0.658,0.973,4.621,2.571,2.859,3.231,3.062,3.213,2.363,1.453,5.701,3.696,2.448,2.591,5.711,1.958,2.052,2.685,1.347,0.542,1.776,0.514,4.096,0.491,5.169,4.189,1.061,6.707,5.393,3.075,1.748,2.8,1.532,1.555,2.987,0.705,5.508,1.288,1.239,5.564
49.208,6.241,3.168,0.542,1.021,7.049,0.613,0.859,0.154,1.494,1.086,1.981,0.959,4.444,0.92,4.041,1.546,0.375,0.856,0.161,1.275,0.684,0.763,0.288,4.574,4.894,1.14,1.014,0.407,0.519,1.639,0.967,0.718,3.508,1.49,1.697,0.97,0.788,0.228,1.694,0.851,0.0,1.731,0.747,1.32,1.38,2.328,2.536,2.952,0.479,3.483,2.034,0.222,2.413,4.886,3.145,6.053,6.178,6.712,6.672,6.193,1.379,1.325,4.712,2.0,2.532,2.904,3.393,3.544,1.55,1.126,5.792,3.487,2.122,2.382,5.802,1.749,0.929,3.015,1.02,1.196,1.313,0.942,3.887,0.924,5.26,3.857,1.691,6.38,5.484,2.748,1.421,3.131,1.339,1.893,3.317,1.359,5.599,1.619,0.808,5.655
50.094,6.213,3.63,1.428,2.222,7.021,1.318,0.831,1.183,0.837,1.32,1.953,3.102,5.149,0.703,4.503,1.518,1.254,2.111,1.04,0.35,1.39,1.468,0.874,5.036,5.575,1.027,0.902,1.112,1.224,1.612,0.876,1.339,4.214,3.037,2.403,1.154,1.381,1.346,1.666,2.105,1.118,0.0,0.896,1.292,2.085,3.214,2.508,3.657,1.184,4.188,3.581,1.101,3.119,4.409,2.837,5.576,6.15,6.685,6.644,6.874,2.085,2.03,5.393,1.972,2.504,2.876,4.098,4.249,1.523,0.633,6.473,3.949,1.282,2.073,6.482,1.441,1.522,3.721,0.803,2.865,0.657,1.648,4.349,2.125,5.941,3.829,2.578,6.352,6.165,2.721,1.393,3.837,0.414,2.78,4.023,2.906,5.684,2.324,0.579,6.336
54.809,5.665,3.894,1.4,2.544,6.473,0.579,0.283,0.759,0.918,0.772,1.405,2.363,4.41,0.801,4.766,0.97,0.83,2.058,0.616,0.699,0.65,0.729,1.223,5.3,5.026,0.288,0.162,0.373,0.485,1.063,0.848,0.6,3.474,2.297,1.663,0.605,0.754,0.922,1.118,2.109,0.694,1.775,0.0,0.744,1.345,2.478,1.96,2.918,0.445,3.449,2.842,0.677,2.379,4.31,3.1,5.477,5.602,6.136,6.096,6.325,1.345,1.291,4.844,1.424,1.956,2.328,3.359,3.51,0.974,0.55,5.924,4.213,1.546,2.337,5.934,1.704,0.895,2.981,0.901,2.126,1.007,0.908,4.612,2.412,5.392,3.281,2.522,5.804,5.616,2.173,0.845,3.097,0.763,2.751,3.283,2.167,5.136,1.585,0.689,5.787
54.515,5.371,4.218,2.0,3.515,6.179,1.179,0.607,1.36,0.995,0.751,1.111,3.333,5.38,1.377,5.091,0.31,1.431,3.028,1.216,1.024,1.251,1.33,1.548,5.624,4.732,0.888,0.763,0.973,1.085,0.41,1.449,1.2,4.444,3.268,1.88,0.548,0.812,1.523,0.824,3.079,1.295,2.099,0.757,0.0,1.858,3.448,2.128,3.888,1.045,4.419,3.812,1.278,3.349,4.387,3.424,5.554,5.308,5.842,5.802,6.031,2.316,2.261,4.55,1.13,2.125,2.496,4.329,4.48,0.68,0.875,5.63,4.537,1.87,2.661,5.64,2.029,0.953,3.952,1.477,3.096,1.331,1.509,4.937,3.382,5.098,2.987,3.492,5.972,5.322,2.341,0.285,4.067,1.088,3.986,4.253,3.137,4.842,2.555,1.253,5.493
52.216,5.554,4.391,2.099,1.875,6.362,0.767,1.44,1.459,2.075,1.607,1.294,1.694,3.74,1.501,5.144,2.228,1.529,1.389,1.315,1.856,0.991,0.68,1.694,5.797,3.785,1.721,1.595,0.955,0.843,2.321,1.548,1.299,2.805,1.628,0.318,1.846,1.187,1.733,1.245,1.44,1.394,2.932,1.328,2.002,0.0,1.809,3.117,2.249,0.91,2.78,2.173,1.376,1.71,5.467,4.257,6.634,5.491,6.025,5.985,5.084,0.676,0.622,3.602,1.552,3.113,3.485,2.69,2.84,1.344,1.707,4.682,4.71,2.702,3.493,4.692,2.861,1.328,2.312,1.601,1.456,1.894,0.859,5.109,1.743,4.15,3.17,1.853,6.961,4.375,3.329,2.103,2.428,1.92,2.347,2.614,1.498,4.489,0.916,1.389,4.545
47.788,7.035,4.719,1.73,0.923,7.843,1.953,2.626,1.316,3.261,3.089,2.775,0.741,4.575,2.687,3.559,3.709,1.686,1.261,1.471,3.042,2.177,1.866,1.519,6.125,5.266,2.907,2.781,2.141,2.029,3.802,2.734,2.485,3.64,0.516,2.069,3.327,2.374,1.34,2.727,1.046,1.47,3.282,2.514,3.483,1.751,0.0,4.303,3.084,2.096,3.615,0.405,1.533,1.868,6.653,4.696,7.82,6.972,7.507,7.466,6.565,1.121,1.436,5.084,3.033,4.299,4.671,3.525,3.675,2.826,2.893,6.164,4.068,3.889,3.933,6.174,3.301,2.514,3.147,2.787,0.504,3.08,1.177,5.438,0.79,5.632,4.651,0.268,8.147,5.856,4.516,3.584,3.263,3.106,0.762,3.449,0.545,5.97,1.751,2.575,6.027
56.086,6.942,5.434,3.216,4.361,7.75,2.395,1.823,2.576,2.211,2.323,2.682,4.18,6.226,2.593,6.307,2.247,2.647,3.875,2.432,2.24,2.467,2.546,2.764,6.84,6.304,2.104,1.979,2.189,2.301,2.341,2.665,2.416,5.291,4.114,3.452,2.119,2.384,2.739,2.395,3.926,2.511,3.315,1.973,2.021,3.429,4.295,0.0,4.734,2.261,5.265,4.659,2.494,4.196,5.603,4.64,6.77,6.512,7.414,7.373,7.603,3.162,3.108,6.122,2.701,0.637,0.368,5.176,5.326,2.252,2.091,7.202,5.753,3.086,3.877,7.211,3.245,2.524,4.798,2.693,3.942,2.547,2.725,6.153,4.229,6.67,4.558,4.339,3.844,6.894,0.255,2.122,4.914,2.304,4.568,5.1,3.983,6.413,3.401,2.469,7.065
48.217,7.45,5.992,3.7,3.476,8.258,2.368,3.041,3.06,3.676,3.504,3.19,3.295,1.534,3.102,6.745,4.124,3.13,2.99,2.916,3.457,2.592,2.281,3.295,7.398,4.429,3.322,3.196,2.556,2.444,4.217,3.149,2.9,0.598,3.229,2.115,3.742,2.788,3.334,3.141,3.041,2.995,4.533,2.929,3.898,2.064,3.41,4.718,0.0,2.511,0.834,3.774,2.977,2.907,7.068,5.858,8.235,7.387,6.897,7.881,2.63,2.277,1.85,4.247,3.448,4.714,5.086,0.483,0.579,3.241,3.308,5.327,6.311,4.303,5.094,3.635,4.462,2.929,0.106,3.202,3.057,3.495,2.46,6.71,3.344,4.795,5.066,3.454,8.562,3.821,4.93,3.999,0.221,3.521,3.948,0.408,3.099,5.133,1.719,2.99,3.96
52.874,5.939,3.508,1.216,2.127,6.747,0.161,0.557,0.576,1.192,0.784,1.679,1.945,3.992,0.618,4.381,1.244,0.647,1.641,0.432,0.973,0.233,0.311,0.812,4.914,4.443,0.838,0.713,0.072,0.067,1.337,0.665,0.417,3.056,1.88,1.246,0.668,0.39,0.739,1.392,1.691,0.511,2.049,0.445,1.018,0.928,2.061,2.234,2.5,0.0,3.031,2.424,0.494,1.962,4.584,3.374,5.751,5.876,6.411,6.37,5.742,0.928,0.873,4.261,1.698,2.23,2.602,2.941,3.092,1.248,0.825,5.341,3.827,1.82,2.611,5.351,1.979,0.531,2.564,0.718,1.708,1.011,0.491,4.227,1.995,4.809,3.555,2.105,6.078,5.033,2.447,1.119,2.68,1.037,2.599,2.866,1.749,5.147,1.167,0.506,5.204
47.954,7.981,6.523,4.231,4.007,8.789,2.899,3.571,3.591,4.206,4.034,3.721,3.826,1.27,3.632,7.276,4.655,3.661,3.521,3.447,3.988,3.123,2.812,3.826,7.929,4.96,3.853,3.727,3.087,2.975,4.748,3.68,3.431,0.335,3.76,2.645,4.273,3.319,3.865,3.672,3.572,3.526,5.064,3.46,4.429,2.595,3.941,5.249,0.834,3.042,0.0,4.305,3.508,1.957,7.599,6.389,8.766,7.918,7.428,8.412,2.668,2.808,2.381,4.778,3.979,5.245,5.617,0.522,1.078,3.771,3.839,4.374,6.842,4.834,5.625,5.041,4.993,3.46,0.767,3.733,3.588,4.025,2.991,7.241,3.875,5.326,5.597,3.985,9.093,3.86,5.461,4.53,0.613,4.052,4.479,0.446,3.63,5.664,2.25,3.521,3.998
47.798,7.017,4.915,1.926,1.088,7.826,1.935,2.608,1.48,3.243,3.071,2.757,0.906,4.558,2.669,3.754,3.691,1.85,1.226,1.636,3.025,2.16,1.849,1.683,6.321,5.248,2.889,2.764,2.123,2.011,3.785,2.716,2.468,3.622,0.544,2.051,3.309,2.356,1.505,2.709,1.211,1.635,3.478,2.496,3.465,1.733,0.405,4.285,3.066,2.078,3.597,0.0,1.697,1.85,6.636,4.891,7.802,6.954,7.489,7.448,6.547,1.103,1.418,5.066,3.015,4.281,4.653,3.507,3.658,2.808,2.876,6.146,4.264,3.871,4.128,6.156,3.496,2.496,3.13,2.769,0.669,3.062,1.16,5.633,0.955,5.614,4.633,0.674,8.129,5.838,4.498,3.566,3.245,3.088,0.772,3.431,0.71,5.952,1.733,2.557,6.009
49.308,6.658,2.933,0.642,1.436,7.467,1.03,1.276,0.167,1.352,1.504,2.398,0.947,4.861,0.927,3.806,1.963,0.153,0.845,0.393,0.793,1.102,1.181,0.705,4.339,5.312,1.542,1.417,0.824,0.936,2.057,1.384,1.136,3.926,2.802,2.115,1.387,1.206,0.549,2.111,0.839,0.321,1.496,1.164,1.737,1.797,2.428,2.953,3.369,0.896,3.9,2.833,0.0,2.081,4.924,2.91,6.091,6.595,7.13,7.089,6.611,1.797,1.743,5.13,2.418,2.95,3.321,3.81,3.961,1.968,1.148,6.21,3.252,1.797,2.147,6.22,1.515,1.346,3.433,1.027,2.708,1.1,1.36,3.652,1.339,5.678,4.274,1.791,6.797,5.902,3.166,1.838,3.549,0.857,1.993,3.735,2.749,6.016,2.036,0.564,6.073
49.476,6.911,5.145,2.286,1.978,7.719,1.829,2.502,1.878,3.137,2.965,2.651,1.797,3.228,2.563,5.247,3.585,2.17,1.48,1.956,2.918,2.053,1.742,2.003,6.551,5.142,2.783,2.657,2.017,1.905,3.678,2.61,2.361,2.292,1.731,1.945,3.203,2.25,1.824,2.603,1.531,2.033,3.708,2.39,3.359,1.627,1.912,4.179,2.907,1.972,1.957,2.276,2.017,0.0,6.529,5.319,7.696,6.848,7.383,7.342,5.495,1.357,1.312,4.96,2.909,4.175,4.547,3.348,3.499,2.702,2.769,6.04,5.464,3.765,4.556,6.05,3.924,2.39,2.971,2.663,1.56,2.956,1.414,5.863,1.846,5.508,4.527,1.956,8.023,5.732,4.392,3.46,3.086,2.982,2.45,3.273,1.601,5.846,1.748,2.451,5.903
58.494,9.35,7.295,5.178,5.972,10.158,4.696,4.124,4.877,3.607,4.698,5.09,6.48,8.527,4.454,8.167,4.655,4.947,6.176,4.733,4.1,4.767,4.846,4.624,8.701,8.711,4.405,4.28,4.49,4.602,4.748,4.627,4.717,7.591,6.415,5.859,4.527,4.791,5.04,4.803,6.226,4.811,5.176,4.274,4.429,5.463,6.595,5.645,7.035,4.562,7.566,6.959,4.794,6.496,0.0,6.501,1.167,9.287,9.821,9.781,10.01,5.463,5.408,8.529,5.109,3.434,6.013,7.476,7.627,4.659,3.962,9.609,7.614,3.496,5.738,9.619,5.106,4.932,7.099,4.554,6.243,4.408,5.025,8.013,6.529,9.077,6.966,6.64,9.489,9.301,3.391,4.53,7.214,4.164,6.53,7.401,6.284,8.821,5.702,4.33,9.472
51.658,8.507,2.895,2.991,3.785,9.316,3.613,3.125,3.375,3.131,3.615,4.247,3.875,7.444,2.997,3.743,3.813,3.548,3.675,3.334,2.644,3.684,3.763,3.168,3.008,7.869,3.322,3.196,3.407,3.519,3.906,3.171,3.634,6.508,5.152,4.697,3.448,3.676,3.734,3.96,3.669,3.53,2.294,3.19,3.586,4.379,4.778,4.802,5.952,3.479,6.483,5.183,3.395,5.413,6.703,0.0,7.87,8.445,8.979,8.938,9.168,4.379,4.325,7.687,4.267,4.799,5.17,6.393,6.543,3.817,2.927,8.767,3.189,3.576,1.105,8.777,1.483,3.816,6.015,3.098,5.058,2.951,3.942,3.589,3.689,8.235,6.123,4.141,8.646,8.459,5.015,3.688,6.131,2.708,4.343,6.317,5.099,7.979,4.619,2.874,8.63
59.661,10.517,8.462,6.345,7.139,11.325,5.863,5.291,6.044,4.773,5.865,6.257,7.647,9.694,5.62,9.334,5.822,6.114,7.342,5.9,5.267,5.934,6.013,5.791,6.697,9.878,5.572,5.446,5.657,5.769,5.915,5.794,5.884,8.758,7.582,7.026,5.694,5.958,6.207,5.97,7.393,5.978,6.343,5.441,5.596,6.63,7.762,6.812,8.202,5.729,8.733,8.126,5.961,7.663,1.167,7.668,0.0,10.454,10.988,10.948,11.177,6.63,6.575,9.696,6.276,4.601,7.18,8.643,8.794,5.826,5.129,10.776,8.781,4.663,6.904,10.786,6.272,6.099,8.266,5.721,7.41,5.575,6.192,9.18,7.696,10.244,8.133,7.806,10.656,10.468,4.558,5.697,8.381,5.331,7.697,8.567,7.451,9.988,6.869,5.497,10.639
52.705,0.619,9.1,6.882,7.093,1.155,5.984,5.489,6.242,5.877,4.938,4.223,6.911,7.014,6.259,9.973,5.558,6.313,6.607,6.098,5.906,6.209,5.898,6.43,10.506,2.914,5.77,5.645,5.855,6.06,5.651,6.331,6.082,6.928,6.846,5.459,5.176,5.44,6.951,4.576,6.657,6.177,6.981,5.639,5.332,5.436,7.026,6.512,7.466,6.127,7.164,7.39,6.16,6.927,9.269,8.306,10.436,0.0,1.846,1.05,4.496,5.894,5.839,2.879,4.522,6.674,6.221,6.64,7.37,4.675,5.757,4.095,9.419,6.752,7.543,4.105,6.911,5.581,7.53,6.359,6.674,6.213,6.077,9.819,6.96,3.563,2.809,7.071,2.721,3.787,6.589,5.433,7.645,5.97,7.564,6.718,6.715,2.113,6.133,6.135,3.958
53.24,1.36,9.635,7.417,7.627,0.69,6.519,6.024,6.777,6.411,5.472,4.757,7.446,6.464,6.794,10.507,6.092,6.847,7.141,6.633,6.44,6.743,6.432,6.964,11.041,2.365,6.305,6.179,6.39,6.595,6.186,6.865,6.617,6.378,7.38,5.834,5.711,5.975,7.485,5.11,7.192,6.711,7.516,6.174,5.866,5.971,7.561,7.545,6.997,6.662,6.614,7.925,6.694,7.462,9.804,8.841,10.971,1.733,0.0,0.929,3.946,6.428,6.374,2.547,5.056,7.541,7.913,6.09,6.82,5.209,6.291,4.142,9.954,7.287,8.078,3.555,7.446,6.116,6.509,6.894,7.209,6.748,6.611,10.353,7.495,3.013,3.344,7.605,4.125,3.237,7.758,5.967,6.354,6.504,8.099,6.168,7.25,2.096,6.668,6.67,3.408
53.199,0.431,9.594,7.376,7.587,0.343,6.478,5.983,6.736,6.37,5.431,4.717,7.405,7.508,6.753,10.467,6.052,6.806,7.1,6.592,6.4,6.702,6.392,6.924,11.0,3.408,6.264,6.139,6.349,6.554,6.145,6.825,6.576,7.422,7.34,5.952,5.67,5.934,7.445,5.069,7.151,6.671,7.475,6.133,5.826,5.93,7.52,7.504,7.96,6.621,7.658,7.884,6.653,7.421,9.763,8.8,10.93,0.955,0.929,0.0,4.99,6.388,6.333,3.373,5.016,7.5,7.277,7.134,7.863,5.168,6.251,4.53,9.913,7.246,8.037,4.598,7.405,6.075,8.024,6.853,7.168,6.707,6.571,10.313,7.454,4.057,3.303,7.564,3.777,4.281,7.717,5.927,8.139,6.463,8.058,7.212,7.209,2.607,6.627,6.629,4.452
51.816,4.559,9.169,6.877,6.653,4.636,5.545,6.181,6.237,6.568,5.629,5.316,6.472,3.368,6.279,9.922,6.25,6.308,6.167,6.093,6.598,5.769,5.458,7.121,10.575,1.61,6.462,6.337,5.733,5.621,6.343,6.326,6.077,2.432,6.406,4.665,5.868,6.132,6.512,5.267,6.218,6.172,7.673,6.331,6.023,5.455,6.587,7.702,2.63,5.688,2.668,6.951,6.155,5.495,9.961,8.998,11.128,4.496,3.946,4.99,0.0,5.454,4.438,1.67,5.574,7.698,8.07,2.144,2.874,5.366,6.449,1.706,9.488,7.444,8.235,1.005,7.603,6.273,2.563,6.379,6.235,6.905,5.638,9.888,6.521,1.772,4.726,6.631,7.854,1.192,7.915,6.125,2.408,6.661,7.125,2.222,6.276,2.182,4.306,6.167,1.33
48.694,5.911,4.453,1.503,1.196,6.719,0.829,1.501,1.521,2.137,1.964,1.651,1.014,3.451,1.562,4.464,2.585,1.591,0.709,1.377,1.918,1.053,0.742,1.232,5.859,4.142,1.783,1.657,1.017,0.905,2.678,1.61,1.361,2.516,0.949,0.944,2.203,1.249,1.054,1.602,0.76,1.456,2.994,1.39,2.359,0.627,1.129,3.179,1.959,0.972,2.49,1.493,1.438,1.379,5.529,4.319,6.696,5.848,6.382,6.342,5.441,0.0,0.311,3.96,1.909,3.175,3.547,2.401,2.551,1.702,1.769,5.04,4.772,2.764,3.555,5.049,2.923,1.39,2.023,1.663,0.777,1.956,0.643,5.171,1.063,4.507,3.527,1.173,7.023,4.732,3.391,2.46,2.139,1.982,1.667,2.325,0.818,4.846,0.626,1.451,4.902
52.261,5.599,4.141,1.85,1.626,6.408,0.517,1.19,1.21,1.825,1.653,1.339,1.444,3.491,1.251,4.895,2.273,1.28,1.14,1.066,1.607,0.742,0.431,1.445,5.547,3.83,1.471,1.346,0.705,0.593,2.367,1.298,1.05,2.555,1.379,0.633,1.892,0.938,1.484,1.291,1.19,1.144,2.682,1.078,2.047,0.315,1.559,2.867,1.999,0.66,2.53,1.923,1.127,1.46,5.218,4.007,6.385,5.536,6.071,6.03,5.129,0.427,0.0,3.648,1.597,2.864,3.235,2.44,2.591,1.39,1.458,4.728,4.46,2.453,3.244,4.738,2.612,1.079,2.063,1.351,1.207,1.644,0.61,4.86,1.493,4.196,3.215,1.604,6.711,4.42,3.08,2.148,2.178,1.671,2.097,2.365,1.248,4.534,0.666,1.139,4.591
50.335,3.159,7.688,5.396,5.172,3.237,4.064,4.7,4.756,5.087,4.148,3.835,4.991,4.188,4.798,8.441,4.769,4.827,4.686,4.612,5.116,4.288,3.977,5.64,9.094,0.182,4.981,4.856,4.252,4.14,4.862,4.845,4.596,4.102,4.925,3.184,4.387,4.651,5.03,3.786,4.737,4.691,6.192,4.85,4.542,3.973,5.106,6.221,4.346,4.207,4.338,5.47,4.673,5.007,8.48,7.517,9.647,3.096,2.547,3.59,1.67,3.973,3.919,0.0,4.093,6.217,6.589,3.814,4.544,3.885,4.968,1.269,8.007,5.963,6.754,1.279,6.122,4.792,4.41,4.898,4.754,5.424,4.156,8.407,5.04,0.737,3.327,5.15,6.454,0.961,6.434,4.644,4.526,5.18,5.644,3.892,4.795,0.783,4.213,4.686,1.132
53.659,4.515,4.898,2.681,3.065,5.323,1.956,1.287,2.041,1.675,0.736,0.661,2.883,4.93,2.057,5.771,1.356,2.111,2.579,1.897,1.704,2.181,1.87,2.228,6.305,4.283,1.569,1.443,1.654,2.032,1.347,2.129,1.881,3.994,2.818,1.431,0.974,1.109,2.203,0.374,2.629,1.975,2.78,1.438,1.13,1.408,2.998,2.808,3.438,2.099,3.969,3.362,1.958,2.899,5.068,4.105,6.234,4.452,4.986,4.946,5.582,1.866,1.811,4.101,0.0,2.805,3.176,3.879,4.03,0.473,1.555,5.181,5.217,2.55,3.341,5.19,2.709,1.249,3.502,2.158,2.646,2.012,2.049,5.617,2.932,4.649,2.131,3.043,6.652,4.873,3.021,1.231,3.617,1.768,3.536,3.804,2.687,3.986,2.105,1.934,5.043
