n_bins,dist,run,policy_slug,n_days,overflows,kg,ncol,kg_lost,km,kg_per_km,reward,profit,time,days,policy,run_label
100,emp,lm_ftsp,last_minute_cf70_bpc_custom_ftsp,30,3.0,7882.15,829.0,5.2250000000000005,2005.4090000000003,3.9304451111967675,5873.740999999999,2595.4019549999994,450.1317223679998,15.0,bpc,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf70_hgs_custom_oi_ftsp,30,3.0,7878.349999999999,621.0,9.025,1645.69,4.787262485644319,6229.66,2952.902895,1272.2938668240004,12.0,hgs,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf70_pg_clns_custom_ftsp,30,3.0,7882.15,818.0,5.2250000000000005,2035.3860000000002,3.8725578342388123,5843.763999999999,2565.424955,1133.5568422889992,15.0,pg_clns,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf70_psoma_bmc_ftsp,30,2.0,7872.65,622.0,8.075000000000001,1968.0100000000004,4.000309957774603,5902.639999999999,2627.2558050000002,707.4037977110002,15.0,psoma,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf70_sans_new_ftsp,30,4.0,7882.149999999999,1407.0,11.875,2462.7030000000004,3.200609249267978,5415.446999999998,2138.1079549999995,944.8488707769993,15.0,sans_new,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf70_swc_tcf_gurobi_ftsp,30,3.0,7888.8,751.0,5.2250000000000005,2109.3510000000006,3.739918107512689,5776.449,2495.3415600000008,840.6707142159994,15.0,swc_tcf,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf90_alns_custom_bmc_ftsp,30,11.0,7349.199999999999,561.0,57.47500000000001,1385.5230000000001,5.304278600932643,5952.676999999999,2904.2050400000003,628.5352516490002,10.0,alns,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf90_bpc_custom_ftsp,30,11.0,7344.924999999999,618.0,57.47500000000001,1384.5500000000002,5.30491856559893,5949.374999999999,2902.6827224999997,304.3548474290001,10.0,bpc,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf90_hgs_custom_oi_ftsp,30,19.0,7262.749999999999,448.0,143.925,1054.243,6.889066372743286,6189.507,3185.024175,1009.2520206539994,7.0,hgs,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf90_pg_clns_custom_ftsp,30,11.0,7349.199999999999,623.0,57.47500000000001,1433.519,5.126684752695987,5904.680999999999,2856.2090399999997,784.3713204159994,10.0,pg_clns,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf90_psoma_bmc_ftsp,30,11.0,7326.399999999999,503.0,61.275000000000006,1369.411,5.35003735182498,5945.988999999999,2907.00868,458.91402077900057,10.0,psoma,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf90_sans_new_ftsp,30,11.0,7349.199999999999,998.0,57.47500000000001,1683.2030000000004,4.3661994423726656,5654.9969999999985,2606.52504,633.5494525869999,10.0,sans_new,Last-Minute+FTSP
100,emp,lm_ftsp,last_minute_cf90_swc_tcf_gurobi_ftsp,30,11.0,7349.199999999999,565.0,57.47500000000001,1452.044,5.061279134792057,5886.155999999999,2837.68404,416.7275871380007,10.0,swc_tcf,Last-Minute+FTSP
100,emp,sl_ftsp,service_level1_aco_hh_custom_ftsp,30,3.0,7881.675,817.0,5.7,2085.7780000000007,3.778769840318575,5792.896999999999,2514.7556974999998,202.4257663239987,16.0,aco_hh,Service-Level+FTSP
100,emp,sl_ftsp,service_level1_alns_custom_bmc_ftsp,30,3.0,7888.325,827.0,5.7,2126.498,3.70953793514031,5758.826999999999,2477.9173025,1005.3980554150003,16.0,alns,Service-Level+FTSP
100,emp,sl_ftsp,service_level1_bpc_custom_ftsp,30,3.0,7881.674999999999,849.0,5.7,2091.682,3.768103851350253,5786.9929999999995,2508.8516975,460.5905491150006,16.0,bpc,Service-Level+FTSP
100,emp,sl_ftsp,service_level1_hgs_custom_oi_ftsp,30,3.0,7393.374999999999,569.0,9.025,1513.2490000000003,4.885762356360386,5877.125999999998,2802.2639875,1357.4068197919987,11.0,hgs,Service-Level+FTSP
100,emp,sl_ftsp,service_level1_pg_clns_custom_ftsp,30,3.0,7888.325,860.0,5.7,2122.882,3.7158565572650764,5762.442999999999,2481.5333025,1295.4405928439992,16.0,pg_clns,Service-Level+FTSP
100,emp,sl_ftsp,service_level1_psoma_bmc_ftsp,30,2.0,7604.749999999999,632.0,4.275,2138.5750000000003,3.555989385455267,5464.174999999999,2300.317575,732.5237290029982,17.0,psoma,Service-Level+FTSP
100,emp,sl_ftsp,service_level1_sans_new_ftsp,30,4.0,7881.674999999999,1319.0,12.350000000000001,2483.656,3.1734165278927513,5394.018999999999,2116.8776975,997.6131940890009,16.0,sans_new,Service-Level+FTSP
100,emp,sl_ftsp,service_level1_swc_tcf_gurobi_ftsp,30,3.0,7888.325,769.0,5.7,2184.9700000000003,3.610266960187096,5700.355,2419.4453025000003,881.3599326080002,16.0,swc_tcf,Service-Level+FTSP
100,emp,sl_ftsp,service_level2_aco_hh_custom_ftsp,30,0.0,7873.599999999999,1066.0,0.0,3310.5119999999997,2.378363225990421,4563.088,1285.30832,350.2732895959998,27.0,aco_hh,Service-Level+FTSP
